App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Blood Pressure App: Heart Rate,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=blood.pressure.heart.rate.monitor.pulse.tracker.app.hch,"May 22, 2022","Dec 13, 2021","100,000+ ",1.4.2,PL
Vision Therapy: Convergence & Divergence,PEGI 3,£4.59,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.o2.sz_zielonka.vergence,"Nov 24, 2021","Jul 21, 2020",100+ ,1.4,PL
Visual Acupuncture 3D,PEGI 3,0,True,4.2,871,https://play.google.com/store/apps/details?id=com.graphicvizion.visualacupuncturefr,"Jul 6, 2019","Mar 29, 2017","100,000+ ",3.3,PL
FibriCheck,PEGI 3,0,True,3.3,6.32K,https://play.google.com/store/apps/details?id=com.qompium.fibricheck,"Jun 2, 2022","Aug 23, 2016","500,000+ ",2.3.0,PL
VisiMed,PEGI 3,0,False,4.7,1.98K,https://play.google.com/store/apps/details?id=com.kamsoft.zap,"May 12, 2022","Mar 1, 2016","100,000+ ",2022.05.12,PL
eMPendium,PEGI 3,0,True,4.4,3.37K,https://play.google.com/store/apps/details?id=pl.mp.empendium,"Apr 4, 2022","May 24, 2011","100,000+ ",4.0.6,PL
WARMIE24 - Body Thermometer,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=cloud.proxi.warmie24,"Jun 22, 2022","May 28, 2020","10,000+ ",1.5.34,PL
SimMon,PEGI 3,£18.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.castleandersen.simmon,"Oct 27, 2020","Oct 23, 2019",500+ ,1.1,PL
LUX MED Patient Portal,PEGI 3,0,False,3.2,11.9K,https://play.google.com/store/apps/details?id=pl.luxmed.pp,"Jun 23, 2022","Aug 1, 2012","500,000+ ",4.15.0,PL
GdziePoLek,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.gdziepolek.pwa,"May 13, 2019","May 13, 2019","10,000+ ",1.0,PL
Strobe Therapy,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.fuwhatsoft.DeepRelaxLight,"Oct 22, 2019","Sep 14, 2019","1,000+ ",1.2.5,PL
ASCCP Management Guidelines,PEGI 3,£9.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=org.asccp.app2019,"Feb 9, 2022","Jun 20, 2020","10,000+ ",1.7,PL
Advanced Naming Therapy,PEGI 3,£21.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.tactustherapy.advancednaming,"Feb 3, 2022","Jun 9, 2017",500+ ,2.0.107,PL
CoPE Paediatric Emergency,PEGI 3,£0.81,False,N/A,N/A,https://play.google.com/store/apps/details?id=dk.centic.cope,"Jan 18, 2019","Aug 26, 2013","1,000+ ",2.0-cope,PL
Hearing Test Pro,PEGI 3,£2.86,False,4.5,231,https://play.google.com/store/apps/details?id=mobile.eaudiologia.pro,"Apr 29, 2022","Sep 11, 2014","5,000+ ",2.1,PL
Freya • Surge Timer,PEGI 3,£2.49,False,3.9,284,https://play.google.com/store/apps/details?id=com.thepositivebirthcompany.freyasurgetimer,"Jun 12, 2020","Dec 23, 2019","10,000+ ",2.0.56,PL
BOS Funk Deutschland,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=de.rettungsdienst_app.bosd,"Jan 18, 2022",N/A,"5,000+ ",4.2.1,PL
My Calendar - Period Tracker,PEGI 3,0,True,4.9,385K,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar,"Jun 20, 2022","Aug 16, 2015","10,000,000+ ",8.3.1,PL
TU Zdrowie S.A.,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.tuzdrowie.placowki,"Dec 17, 2021","Feb 27, 2018","10,000+ ",2.4.08,PL
Diabetes,PEGI 3,0,True,4.3,9.76K,https://play.google.com/store/apps/details?id=com.szyk.diabetes,"May 14, 2020","Jan 4, 2013","500,000+ ",4.4,PL
BP Journal: Blood Pressure Log,PEGI 3,0,True,4.9,8.78K,https://play.google.com/store/apps/details?id=com.portalgroove.bpjournal,"Jun 14, 2022","May 24, 2018","100,000+ ",3.0.1,PL
Paediatric Emergencies,PEGI 3,£4.99,False,4.7,122,https://play.google.com/store/apps/details?id=com.itdcs.paediatricemergency,"Jan 9, 2022","Apr 1, 2014","5,000+ ",22.01,PL
Ladytimer Ovulation Calendar,PEGI 12 • Sex,0,True,4.8,86.2K,https://play.google.com/store/apps/details?id=com.ladytimer.ovulationcalendar,"Jun 7, 2022","Jan 23, 2011","5,000,000+ ",5.1.1,PL
Just - support in depression,PEGI 3,£0.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.pidgey.just,"Apr 29, 2022","Jun 5, 2021",50+ ,1.0.6,PL
2beFluent,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.and.twobefluent,"Oct 18, 2021","Nov 20, 2019",100+ ,1.5,PL
Pielęgniarstwo Internistyczne,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=air.com.readysquare.testypi,"May 13, 2022","Dec 16, 2021",500+ ,1.0.4,PL
Luxmed Medical Center,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.luxmedlublin.app,"Jul 29, 2020","Jun 18, 2012","100,000+ ",2.0.5,PL
MyDr,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.lekseek.mydr,"May 13, 2022","Apr 10, 2020","10,000+ ",2.3.1,PL
AcuPoint - Acupuncture,PEGI 3,0,True,4.2,1.45K,https://play.google.com/store/apps/details?id=com.shellsoft.acumpuntura5,"Mar 14, 2021","May 29, 2017","100,000+ ",6.7.5,PL
Alab,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.alab.online,"Nov 21, 2018",N/A,"10,000+ ",1.1,PL
Ekg ratunkowe,PEGI 3,£1.29,False,N/A,N/A,https://play.google.com/store/apps/details?id=pl.waw.bitmed.ekgasksystem,"Oct 9, 2018","May 13, 2015","1,000+ ",7.3,PL
Mój Farmaceuta Dr.Max - Leki i przypomnienia,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.drmaxmobile,"May 25, 2022",N/A,"50,000+ ",1.22.0,PL
Anatomy Learning - 3D Anatomy,PEGI 3,0,True,4.4,103K,https://play.google.com/store/apps/details?id=com.AnatomyLearning.Anatomy3DViewer3,"Mar 29, 2022","Mar 20, 2014","5,000,000+ ",2.1.351,PL
Cleo moja aplikacja SM,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.biogen.cleo.pl,"Feb 11, 2022",N/A,"50,000+ ",1.11.7,PL
CONTOUR DIABETES app,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.ascensia.contour,"May 24, 2022",N/A,"100,000+ ",3.1.0,PL
Calcium Pro,PEGI 3,£0.89,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.haneke.parathyroid,"Jun 16, 2022","Mar 15, 2013","10,000+ ",1.7.4,PL
Staying Alive,PEGI 3,0,False,2.4,2.76K,https://play.google.com/store/apps/details?id=com.mobilehealth.cardiac,"Jun 16, 2022","Jul 27, 2011","500,000+ ",6.8.0,PL
Recognise Foot,PEGI 3,£6.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.foot,"May 16, 2019","Mar 2, 2016","5,000+ ",1.0.6,PL
myPhonak,PEGI 3,0,False,2.3,7.15K,https://play.google.com/store/apps/details?id=com.sonova.phonak.dsapp,"Feb 27, 2022","Aug 30, 2018","1,000,000+ ",4.0.6,PL
Critical - Medical Guide,PEGI 3,£13.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.iotait.criticalx,"Mar 1, 2020","Mar 1, 2020","1,000+ ",2.0,PL
Child Growth Tracker,PEGI 3,0,True,4.9,6.62K,https://play.google.com/store/apps/details?id=com.abqappsource.childgrowthtracker,"May 1, 2022","Mar 19, 2017","500,000+ ",2022.03.a,PL
Sanford Guide,PEGI 3,0,True,4.2,3.48K,https://play.google.com/store/apps/details?id=com.sanfordguide.amt,"May 10, 2022","Aug 4, 2014","100,000+ ",5.1.13,PL
SeniorApp - Pomoc na wyciągnięcie ręki,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.seniorapp,"May 9, 2022","Feb 28, 2021","10,000+ ",1.1.9,PL
Human Anatomy Atlas 2021,PEGI 3,£21.49,True,4.5,10.1K,https://play.google.com/store/apps/details?id=com.visiblebody.atlas,"Mar 17, 2021","Sep 30, 2016","100,000+ ",2021.2.27,PL
SnoreGym : Reduce Your Snoring,PEGI 3,£4.19,False,4.7,951,https://play.google.com/store/apps/details?id=com.snorelab.snoregym,"Jan 15, 2021","Feb 3, 2020","50,000+ ",1.0.8,PL
3D Anatomy,PEGI 3,£2.39,False,4.7,2.4K,https://play.google.com/store/apps/details?id=com.hssn.anatomy3d,"Mar 12, 2022","Sep 1, 2013","100,000+ ",6.2,PL
meditorium,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.schilumedia.meditorium,"May 27, 2022","Jul 24, 2013","50,000+ ",2.2.17,PL
STOP COVID - ProteGO Safe,PEGI 3,0,False,4.4,22.1K,https://play.google.com/store/apps/details?id=pl.gov.mc.protegosafe,"Mar 31, 2022","Oct 13, 2020","1,000,000+ ",4.14.0,PL
VeinSeek,PEGI 3,£2.99,False,1.4,359,https://play.google.com/store/apps/details?id=com.vs.veinseek,"Dec 5, 2017","Feb 10, 2017","10,000+ ",Varies with device,PL
Lady Pill Widgets,PEGI 3,£1.99,False,4.8,1.34K,https://play.google.com/store/apps/details?id=com.baviux.pillreminderwidget,"Sep 4, 2018","Dec 21, 2012","10,000+ ",1.2.4,PL
Medical ID (premium),PEGI 3,£4.99,False,4.7,2.23K,https://play.google.com/store/apps/details?id=app.medicalid,"May 9, 2022","Jun 28, 2014","10,000+ ",7.15.1,PL
Essential Anatomy 5,PEGI 3,£14.99,False,3.5,2.24K,https://play.google.com/store/apps/details?id=com.the3d4medical.EssentialAnatomy,"Feb 1, 2022","May 14, 2014","50,000+ ",1.2.0,PL
Monash University FODMAP diet,PEGI 3,£5.60,False,3.5,2.47K,https://play.google.com/store/apps/details?id=com.monashuniversity.fodmap,"Jan 18, 2022","Nov 6, 2013","100,000+ ",3.0.9,PL
Leki Pharmindex mobile,PEGI 3,0,True,N/A,N/A,https://play.google.com/store/apps/details?id=com.pharmindex.pl,"Apr 4, 2022","Oct 17, 2018","50,000+ ",2.63,PL
Homeopathy at Home,PEGI 3,£1.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=homeopat1app.homeopat1,"Nov 19, 2021","Oct 20, 2021",100+ ,1.0.0,PL
Bliscy Krewni,PEGI 3,N/A,False,N/A,N/A,https://play.google.com/store/apps/details?id=pro.softwarethings.bliscykrewni,"May 28, 2022",N/A,"10,000+ ",2.1.3,PL
