,App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Application Type,Country Count,Countries
61,5-Minute Clinical Consult,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.unbound.android.cq59l,"May 2, 2022","May 11, 2015","10,000+",2.8.10,MEDICAL,35,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BG,WF,AX,NC,NO,MT,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
62,myNFP,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=de.mynfp.mobile,"Apr 25, 2022","Aug 22, 2017","100,000+",3.6.0,MEDICAL,35,"FO,PT,HR,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,BG,WF,LI,AX,NC,MT,BL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
63,Ada – check your health,PEGI 3,0.0,False,4.7,320000,https://play.google.com/store/apps/details?id=com.ada.app,"May 5, 2022","Mar 22, 2017","5,000,000+",3.17.0,MEDICAL,35,"FO,HR,SM,GI,DE,EE,SI,GL,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,GB,PM,RE,GP,GF"
64,Guía Mensa,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=es.app.guia.mensa,"Jun 20, 2022","Mar 2, 2020","10,000+",3.111.0,MEDICAL,41,"FO,PT,HR,SM,GI,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
65,Healthians -Full Body Checkup,PEGI 3,0.0,False,4.4,18600,https://play.google.com/store/apps/details?id=com.healthians.main.healthians,"Jun 20, 2022","Nov 9, 2017","1,000,000+",16.0,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
66,MEDCode: Bulários e Condutas,PEGI 3,0.0,True,5.0,2029,https://play.google.com/store/apps/details?id=br.com.medsos.sosplantao,"Jun 22, 2022","Mar 28, 2019","50,000+",3.0.3,MEDICAL,40,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
67,Halodoc: Doctors & Medicines,PEGI 3,0.0,False,4.8,381000,https://play.google.com/store/apps/details?id=com.linkdokter.halodoc.android,"Jun 20, 2022","Mar 11, 2016","10,000,000+",13.200,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
68,Sunna Médecine,PEGI 3,0.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.decodev.sunna_medecin,"Mar 8, 2022","Mar 8, 2022",10+,1.0.0,MEDICAL,45,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,FR,PM,RE,PL,GR,DK,GP,GF"
69,AlbuSoins,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=fr.albus.albusoins,"May 2, 2022","Nov 17, 2016","10,000+",1.4.8,MEDICAL,41,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,FR,PM,RE,GR,DK,GP,GF"
70,Tabletki.ua: поиск лекарств,PEGI 3,0.0,False,4.7,111000,https://play.google.com/store/apps/details?id=com.tabletkiua.tabletki,"Jun 14, 2022","Nov 26, 2015","1,000,000+",4.1.369GMS,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
71,Human Anatomy Atlas 2021,PEGI 3,21.49,True,4.5,10100,https://play.google.com/store/apps/details?id=com.visiblebody.atlas,"Mar 17, 2021","Sep 30, 2016","100,000+",2021.2.27,MEDICAL,44,"FO,PT,HR,IT,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,FR,PM,RE,PL,GR,DK,GP,GF"
72,Mobile JKN,PEGI 3,0.0,False,3.4,361000,https://play.google.com/store/apps/details?id=app.bpjs.mobile,"May 23, 2022","Apr 17, 2016","10,000,000+",4.1.3,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
73,DrugDoses,PEGI 3,10.32,True,4.1,272,https://play.google.com/store/apps/details?id=com.DrugDoses.v2010,"Apr 6, 2022","Sep 16, 2010","5,000+",6.6,MEDICAL,41,"FO,PT,HR,IT,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
74,SimMon,PEGI 3,18.49,False,0.0,0,https://play.google.com/store/apps/details?id=dk.castleandersen.simmon,"Oct 27, 2020","Oct 23, 2019",500+,1.1,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
75,Dilumed,PEGI 3,0.59,False,0.0,0,https://play.google.com/store/apps/details?id=com.dilumed.pay,"Sep 27, 2021","Sep 27, 2021","1,000+",1.0,MEDICAL,44,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
76,Pedi STAT,PEGI 3,4.89,False,4.3,171,https://play.google.com/store/apps/details?id=com.qxmd.pedistat,"Nov 9, 2021","Oct 6, 2010","10,000+",3.0.5,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
77,Eka Care: Healthcare & Records,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=eka.care,"Jun 15, 2022","May 14, 2021","1,000,000+",2.4.7,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
78,BOS Funk Deutschland,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=de.rettungsdienst_app.bosd,"Jan 18, 2022",,"5,000+",4.2.1,MEDICAL,22,"FO,DE,GL,PF,BE,WF,LI,NC,BL,NL,AT,YT,MF,LU,MQ,CZ,PM,RE,PL,DK,GP,GF"
79,Sanford Guide,PEGI 3,0.0,True,4.2,3480,https://play.google.com/store/apps/details?id=com.sanfordguide.amt,"May 10, 2022","Aug 4, 2014","100,000+",5.1.13,MEDICAL,48,"FO,PT,HR,IT,SM,GI,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,FR,PM,RE,PL,GR,DK,GP,GF"
80,Geeky Medics - OSCE revision,PEGI 3,0.0,True,3.8,941,https://play.google.com/store/apps/details?id=com.geekymedics.oscerevision,"Nov 8, 2021","May 9, 2016","100,000+",3.75,MEDICAL,41,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,GR,DK,GP,GF"
81,GNDI Easy,PEGI 3,0.0,False,2.6,109000,https://play.google.com/store/apps/details?id=br.com.gndi.beneficiario.gndieasy,"Jun 23, 2022","Sep 3, 2018","1,000,000+",1.0.85,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
82,Amil Clientes,PEGI 3,0.0,False,3.7,154000,https://play.google.com/store/apps/details?id=br.com.amil.beneficiarios,"Jun 15, 2022","Apr 19, 2013","5,000,000+",4.48.00,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
83,EMT PASS- NEW,PEGI 3,18.49,False,0.0,0,https://play.google.com/store/apps/details?id=com.limmercreative.passengine.emt,"Apr 6, 2021","Mar 4, 2020","1,000+",1.1.3,MEDICAL,39,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GF"
84,BloodPressureDB,PEGI 3,0.0,True,3.5,4630,https://play.google.com/store/apps/details?id=net.klier.blutdruck,"Jun 7, 2022","Mar 30, 2011","500,000+",Varies with device,MEDICAL,43,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
85,Helsi,PEGI 3,0.0,False,4.3,41000,https://play.google.com/store/apps/details?id=helsi.me,"Jun 15, 2022","Nov 18, 2020","1,000,000+",1.0.98,MEDICAL,27,"FO,HR,EE,SI,GL,SK,PF,SJ,IS,BG,WF,LI,AX,NC,MT,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
86,ALHOSN UAE,PEGI 3,0.0,False,2.8,49700,https://play.google.com/store/apps/details?id=doh.health.shield,"Jun 21, 2022","Apr 7, 2020","5,000,000+",3.5.2,MEDICAL,37,"FO,HR,SM,GI,EE,HU,SI,GL,IE,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,NL,LV,CY,LT,YT,MF,LU,MQ,GB,FR,PM,RE,GR,GP,GF"
87,meditorium,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.schilumedia.meditorium,"May 27, 2022","Jul 24, 2013","50,000+",2.2.17,MEDICAL,43,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
88,Complete Anatomy 2022,PEGI 3,0.0,True,3.6,6720,https://play.google.com/store/apps/details?id=com.a3d4medical.completeanatomy,"May 23, 2022","Jun 19, 2018","500,000+",8.6.0,MEDICAL,41,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
89,Recognise Foot,PEGI 3,6.99,False,0.0,0,https://play.google.com/store/apps/details?id=au.com.appliquette.recognise.foot,"May 16, 2019","Mar 2, 2016","5,000+",1.0.6,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
90,FP Notebook,PEGI 3,0.0,True,4.2,640,https://play.google.com/store/apps/details?id=com.usbmis.troposphere.fpnb,"Apr 26, 2022","Jun 3, 2014","50,000+",3.1.3.510,MEDICAL,36,"FO,PT,HR,IT,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BG,WF,AX,NC,NO,MT,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
91,Davis's Drug Guide,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.unbound.android.cqddl,"Jun 6, 2022","Jun 25, 2015","100,000+",2.8.04,MEDICAL,35,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BG,WF,AX,NC,NO,MT,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
92,ICU Trials by ClinCalc,PEGI 3,3.83,False,4.6,183,https://play.google.com/store/apps/details?id=com.clincalc.icutrials,"Mar 11, 2022","Jun 9, 2012","5,000+",3.2,MEDICAL,38,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,WF,LI,NC,NO,MT,BL,NL,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,PL,GR,DK,GP,GF"
93,Curable Pain Relief,PEGI 3,0.0,True,4.3,809,https://play.google.com/store/apps/details?id=com.curablehealth.clara,"Mar 4, 2022","Dec 19, 2017","100,000+",4.13.3,MEDICAL,42,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,GR,DK,GP,GF"
94,MyChart,PEGI 3,0.0,False,4.6,108000,https://play.google.com/store/apps/details?id=epic.mychart.android,"May 9, 2022","Dec 16, 2016","10,000,000+",Varies with device,MEDICAL,5,"FO,GL,SJ,AX,NL"
95,Medicina Hospitalaria,PEGI 3,6.49,False,0.0,0,https://play.google.com/store/apps/details?id=lhidalgo42.nicolas.triantafilo,"Feb 17, 2019","Dec 10, 2017","10,000+",2.1.8,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
96,Instant Body Temperature Checker : Fever Tracker,PEGI 3,0.0,True,3.3,4980,https://play.google.com/store/apps/details?id=com.newhealthfitnesstoolsapps.body.temperature.logger.thermometer.fever.tracker.test.checker.diary.info.history,"Sep 20, 2021","Dec 3, 2020","1,000,000+",1.3.5,MEDICAL,38,"FO,PT,HR,IT,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GR,GP,GF"
97,ASCCP Management Guidelines,PEGI 3,9.49,False,0.0,0,https://play.google.com/store/apps/details?id=org.asccp.app2019,"Feb 9, 2022","Jun 20, 2020","10,000+",1.7,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
98,INR Diary,PEGI 3,2.09,False,0.0,0,https://play.google.com/store/apps/details?id=be.webfactor.inrdiaryplus,"Feb 6, 2022","May 19, 2020","1,000+",2.2.2,MEDICAL,41,"FO,PT,HR,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
99,Homeopathy at Home,PEGI 3,1.99,False,0.0,0,https://play.google.com/store/apps/details?id=homeopat1app.homeopat1,"Nov 19, 2021","Oct 20, 2021",100+,1.0.0,MEDICAL,40,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,RO,SK,PF,SJ,IS,VA,WF,LI,NC,NO,MT,MC,BL,NL,LV,CY,LT,YT,MF,LU,MQ,CZ,SE,PM,RE,PL,GR,DK,GP,GF"
100,Visual Anatomy 2,PEGI 3,1.59,False,4.6,939,https://play.google.com/store/apps/details?id=com.hssn.anatomy2,"Jun 9, 2022","Aug 22, 2014","10,000+",Varies with device,MEDICAL,41,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,SE,PM,RE,PL,GR,DK,GP,GF"
101,e-motion® M25,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=de.alber.emotion_m25,"Apr 13, 2022","Oct 2, 2018","5,000+",2.4.0.0-162,MEDICAL,42,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,GR,DK,GP,GF"
102,Language Therapy: Aphasia,PEGI 3,64.99,False,4.6,76,https://play.google.com/store/apps/details?id=com.tactustherapy.languagetherapy,"Jun 17, 2022","Feb 29, 2016","1,000+",4.0.195,MEDICAL,41,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,FR,PM,RE,GR,DK,GP,GF"
103,Petralex Hearing Aid App,PEGI 3,0.0,True,2.9,7420,https://play.google.com/store/apps/details?id=com.it4you.petralex,"Nov 2, 2021","Apr 1, 2014","1,000,000+",3.9.8,MEDICAL,42,"FO,PT,HR,SM,GI,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
104,Full Code - Emergency Medicine Simulation,PEGI 3,0.0,True,4.2,2200,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva,"Apr 20, 2022","Aug 9, 2018","100,000+",2.9,MEDICAL,48,"FO,PT,HR,IT,SM,GI,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,FR,PM,RE,GR,DK,GP,GF"
105,PeduliLindungi,PEGI 3,0.0,False,2.2,954000,https://play.google.com/store/apps/details?id=com.telkom.tracencare,"Jun 11, 2022","Aug 2, 2021","50,000,000+",4.4.6,MEDICAL,48,"FO,PT,HR,IT,SM,GI,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,FR,PM,RE,GR,DK,GP,GF"
106,全民健保行動快易通 | 健康存摺,PEGI 3,0.0,False,3.1,53600,https://play.google.com/store/apps/details?id=com.nhiApp.v1,"Jun 8, 2022","Mar 9, 2016","5,000,000+",3.0.22,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
107,"MediBuddy-Online Dr, Lab, Meds",PEGI 3,0.0,False,4.5,153000,https://play.google.com/store/apps/details?id=in.medibuddy,"Jun 22, 2022","Jul 8, 2014","1,000,000+",3.2.08,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
108,Аптека Вита — поиск лекарств,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.platfomni.vita,"Jun 2, 2022","Oct 8, 2020","1,000,000+",2.6,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
109,FibriCheck,PEGI 3,0.0,True,3.3,6320,https://play.google.com/store/apps/details?id=com.qompium.fibricheck,"Jun 2, 2022","Aug 23, 2016","500,000+",2.3.0,MEDICAL,37,"FO,PT,IT,DE,FI,EE,HU,SI,GL,IE,PF,SJ,BE,WF,AX,NC,NO,MT,BL,NL,AT,LT,YT,MF,LU,MQ,CZ,GB,FR,SE,PM,RE,PL,GR,DK,GP,GF"
110,e-Anatomy,PEGI 18,0.0,True,3.9,2820,https://play.google.com/store/apps/details?id=net.imaios.eanatomy,"May 17, 2022","Oct 20, 2011","500,000+",5.2.7,MEDICAL,47,"FO,PT,HR,IT,SM,GI,DE,FI,EE,HU,SI,ES,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,FR,PM,RE,PL,GR,DK,GP,GF"
111,mySugr - Diabetes Tracker Log,PEGI 3,0.0,True,4.4,68400,https://play.google.com/store/apps/details?id=com.mysugr.android.companion,"Jun 20, 2022","Dec 6, 2013","1,000,000+",3.92.33,MEDICAL,41,"FO,PT,IT,DE,FI,EE,SI,ES,GL,IE,RO,SK,PF,SJ,BE,BG,WF,AX,NC,NO,MT,BL,NL,AT,LV,LT,YT,MF,LU,MQ,CZ,GB,FR,SE,PM,RE,PL,GR,DK,GP,GF"
112,Rost Moves for Mamas,PEGI 3,4.19,False,0.0,0,https://play.google.com/store/apps/details?id=nl.xlwebsolutions.android.dynabloqs.rostmoves,"Jun 1, 2022","Apr 5, 2022",100+,1.16,MEDICAL,44,"FO,PT,HR,SM,GI,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BE,BG,WF,LI,AX,NC,NO,MT,MC,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
113,MHRS,PEGI 3,0.0,False,4.1,77600,https://play.google.com/store/apps/details?id=tr.gov.saglik.MHRSMOBIL,"Jun 9, 2022","Dec 18, 2020","10,000,000+",1.5.5,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
114,Ratownictwo medyczne algorytmy,PEGI 3,6.49,False,0.0,0,https://play.google.com/store/apps/details?id=pl.waw.bitmed.protokols,"Jun 23, 2022","Apr 29, 2014","5,000+",14.4.0,MEDICAL,39,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
115,Paediatric Emergencies,PEGI 3,4.99,False,4.7,122,https://play.google.com/store/apps/details?id=com.itdcs.paediatricemergency,"Jan 9, 2022","Apr 1, 2014","5,000+",22.01,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,PL,GR,DK,GP,GF"
116,질병관리청 COOV(코로나19 전자예방접종증명서),PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=kr.go.kdca.coov,"Sep 30, 2021","Apr 20, 2021","10,000,000+",1.5.11,MEDICAL,31,"FO,HR,SM,GI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,PM,RE,GP,GF"
117,Journal Club: Medicine,PEGI 3,6.49,False,4.7,263,https://play.google.com/store/apps/details?id=org.wikijournalclub,"Sep 12, 2019","Mar 9, 2013","10,000+",Varies with device,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
118,VeinSeek,PEGI 3,2.99,False,1.4,359,https://play.google.com/store/apps/details?id=com.vs.veinseek,"Dec 5, 2017","Feb 10, 2017","10,000+",Varies with device,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
119,ASRA Coags,PEGI 3,3.79,False,0.0,0,https://play.google.com/store/apps/details?id=com.asra.asracoags,"Mar 10, 2022","May 26, 2015","10,000+",2.3.3,MEDICAL,40,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
120,Medical ID (premium),PEGI 3,4.99,False,4.7,2230,https://play.google.com/store/apps/details?id=app.medicalid,"May 9, 2022","Jun 28, 2014","10,000+",7.15.1,MEDICAL,41,"FO,PT,HR,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BE,BG,WF,LI,AX,NC,NO,MT,BL,NL,AT,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,PL,GR,DK,GP,GF"
121,Davis's Drug Guide for Nurses,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.usbmis.reader.dadg,"Jun 4, 2022","Jul 5, 2011","100,000+",6.3.1.475,MEDICAL,35,"FO,PT,HR,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,BG,WF,AX,NC,NO,MT,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,PM,RE,GR,DK,GP,GF"
122,MySOS,PEGI 3,0.0,False,1.8,1680,https://play.google.com/store/apps/details?id=net.allm.mysos,"Jun 10, 2022","Nov 3, 2015","500,000+",3.1.10,MEDICAL,34,"FO,HR,SM,GI,FI,EE,SI,GL,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,MT,MC,BL,AT,LV,CY,LT,YT,MF,LU,MQ,FR,PM,RE,GP,GF"
123,MindDoc: Your Companion,PEGI 3,0.0,True,4.4,37500,https://play.google.com/store/apps/details?id=de.moodpath.android,"Jun 1, 2022","Jul 3, 2017","1,000,000+",4.17.4,MEDICAL,42,"FO,PT,HR,SM,GI,DE,FI,EE,HU,SI,GL,IE,RO,SK,PF,SJ,IS,VA,BG,WF,LI,AX,NC,NO,MT,MC,BL,LV,CY,LT,YT,MF,LU,MQ,CZ,GB,PM,RE,GR,DK,GP,GF"
